versão=11;
"Tabela de Municípios do IBGE", baixada no site do SPED Fiscal; 
em 14/01/2013, o município de "Presidente Juscelino" (2410306) passou a chamar-se "Serra Caiada";
COD_MUN|NOM_MUN|DT_INI|DT_FIM
3122470|Dom Bosco|01012009|
3122504|Dom Cavati|01012009|
3122603|Dom Joaquim|01012009|
3122702|Dom Silvério|01012009|
3122801|Dom Viçoso|01012009|
3122900|Dona Eusébia|01012009|
3123007|Dores de Campos|01012009|
3123106|Dores de Guanhães|01012009|
3123205|Dores do Indaiá|01012009|
3123304|Dores do Turvo|01012009|
3123403|Doresópolis|01012009|
3123502|Douradoquara|01012009|
3123528|Durandé|01012009|
3123601|Elói Mendes|01012009|
3123700|Engenheiro Caldas|01012009|
3123809|Engenheiro Navarro|01012009|
3123858|Entre Folhas|01012009|
3123908|Entre Rios de Minas|01012009|
3124005|Ervália|01012009|
3124104|Esmeraldas|01012009|
3124203|Espera Feliz|01012009|
3124302|Espinosa|01012009|
3124401|Espírito Santo do Dourado|01012009|
3124500|Estiva|01012009|
3124609|Estrela Dalva|01012009|
3124708|Estrela do Indaiá|01012009|
3124807|Estrela do Sul|01012009|
3124906|Eugenópolis|01012009|
3125002|Ewbank da Câmara|01012009|
3125101|Extrema|01012009|
3125200|Fama|01012009|
3125309|Faria Lemos|01012009|
3125408|Felício dos Santos|01012009|
3125606|Felisburgo|01012009|
3125705|Felixlândia|01012009|
3125804|Fernandes Tourinho|01012009|
3125903|Ferros|01012009|
3125952|Fervedouro|01012009|
3126000|Florestal|01012009|
3126109|Formiga|01012009|
3126208|Formoso|01012009|
3126307|Fortaleza de Minas|01012009|
3126406|Fortuna de Minas|01012009|
3126505|Francisco Badaró|01012009|
3126604|Francisco Dumont|01012009|
3126703|Francisco Sá|01012009|
3126752|Franciscópolis|01012009|
3126802|Frei Gaspar|01012009|
3126901|Frei Inocêncio|01012009|
3126950|Frei Lagonegro|01012009|
3127008|Fronteira|01012009|
3127057|Fronteira dos Vales|01012009|
3127073|Fruta de Leite|01012009|
3127107|Frutal|01012009|
3127206|Funilândia|01012009|
3127305|Galiléia|01012009|
3127339|Gameleiras|01012009|
3127354|Glaucilândia|01012009|
3127370|Goiabeira|01012009|
3127388|Goianá|01012009|
3127404|Gonçalves|01012009|
3127503|Gonzaga|01012009|
3127602|Gouveia|01012009|
3127701|Governador Valadares|01012009|
3127800|Grão Mogol|01012009|
3127909|Grupiara|01012009|
3128006|Guanhães|01012009|
3128105|Guapé|01012009|
3128204|Guaraciaba|01012009|
3128253|Guaraciama|01012009|
3128303|Guaranésia|01012009|
3128402|Guarani|01012009|
3128501|Guarará|01012009|
3128600|Guarda-Mor|01012009|
3128709|Guaxupé|01012009|
3128808|Guidoval|01012009|
3128907|Guimarânia|01012009|
3129004|Guiricema|01012009|
3129103|Gurinhatã|01012009|
3129202|Heliodora|01012009|
3129301|Iapu|01012009|
3129400|Ibertioga|01012009|
3129509|Ibiá|01012009|
3129608|Ibiaí|01012009|
3129657|Ibiracatu|01012009|
3129707|Ibiraci|01012009|
3129806|Ibirité|01012009|
3129905|Ibitiúra de Minas|01012009|
3130002|Ibituruna|01012009|
3130051|Icaraí de Minas|01012009|
3130101|Igarapé|01012009|
3130200|Igaratinga|01012009|
3130309|Iguatama|01012009|
3130408|Ijaci|01012009|
3130507|Ilicínea|01012009|
3130556|Imbé de Minas|01012009|
3130606|Inconfidentes|01012009|
3130655|Indaiabira|01012009|
3130705|Indianópolis|01012009|
3130804|Ingaí|01012009|
3130903|Inhapim|01012009|
3131000|Inhaúma|01012009|
3131109|Inimutaba|01012009|
3131158|Ipaba|01012009|
3131208|Ipanema|01012009|
3131307|Ipatinga|01012009|
3131406|Ipiaçu|01012009|
3131505|Ipuiúna|01012009|
3131604|Iraí de Minas|01012009|
3131703|Itabira|01012009|
3131802|Itabirinha|01012009|
3131901|Itabirito|01012009|
3132008|Itacambira|01012009|
3132107|Itacarambi|01012009|
3132206|Itaguara|01012009|
3132305|Itaipé|01012009|
3132404|Itajubá|01012009|
3132503|Itamarandiba|01012009|
3132602|Itamarati de Minas|01012009|
3132701|Itambacuri|01012009|
3132800|Itambé do Mato Dentro|01012009|
3132909|Itamogi|01012009|
3133006|Itamonte|01012009|
3133105|Itanhandu|01012009|
3133204|Itanhomi|01012009|
3133303|Itaobim|01012009|
3133402|Itapagipe|01012009|
3133501|Itapecerica|01012009|
3133600|Itapeva|01012009|
3133709|Itatiaiuçu|01012009|
3133758|Itaú de Minas|01012009|
3133808|Itaúna|01012009|
3133907|Itaverava|01012009|
3134004|Itinga|01012009|
3134103|Itueta|01012009|
3134202|Ituiutaba|01012009|
3134301|Itumirim|01012009|
3134400|Iturama|01012009|
3134509|Itutinga|01012009|
3134608|Jaboticatubas|01012009|
3134707|Jacinto|01012009|
3134806|Jacuí|01012009|
3134905|Jacutinga|01012009|
3135001|Jaguaraçu|01012009|
3135050|Jaíba|01012009|
3135076|Jampruca|01012009|
3135100|Janaúba|01012009|
3135209|Januária|01012009|
3135308|Japaraíba|01012009|
3135357|Japonvar|01012009|
3135407|Jeceaba|01012009|
3135456|Jenipapo de Minas|01012009|
3135506|Jequeri|01012009|
3135605|Jequitaí|01012009|
3135704|Jequitibá|01012009|
3135803|Jequitinhonha|01012009|
3135902|Jesuânia|01012009|
3136009|Joaíma|01012009|
3136108|Joanésia|01012009|
3136207|João Monlevade|01012009|
3136306|João Pinheiro|01012009|
3136405|Joaquim Felício|01012009|
3136504|Jordânia|01012009|
3136520|José Gonçalves de Minas|01012009|
3136553|José Raydan|01012009|
3136579|Josenópolis|01012009|
3136652|Juatuba|01012009|
3136702|Juiz de Fora|01012009|
3136801|Juramento|01012009|
3136900|Juruaia|01012009|
3136959|Juvenília|01012009|
3137007|Ladainha|01012009|
3137106|Lagamar|01012009|
3137205|Lagoa da Prata|01012009|
3137304|Lagoa dos Patos|01012009|
3137403|Lagoa Dourada|01012009|
3137502|Lagoa Formosa|01012009|
3137536|Lagoa Grande|01012009|
3137601|Lagoa Santa|01012009|
3137700|Lajinha|01012009|
3137809|Lambari|01012009|
3137908|Lamim|01012009|
3138005|Laranjal|01012009|
3138104|Lassance|01012009|
3138203|Lavras|01012009|
3138302|Leandro Ferreira|01012009|
3138351|Leme do Prado|01012009|
3138401|Leopoldina|01012009|
3138500|Liberdade|01012009|
3138609|Lima Duarte|01012009|
3138625|Limeira do Oeste|01012009|
3138658|Lontra|01012009|
3138674|Luisburgo|01012009|
3138682|Luislândia|01012009|
3138708|Luminárias|01012009|
3138807|Luz|01012009|
3138906|Machacalis|01012009|
3139003|Machado|01012009|
3139102|Madre de Deus de Minas|01012009|
3139201|Malacacheta|01012009|
3139250|Mamonas|01012009|
3139300|Manga|01012009|
3139409|Manhuaçu|01012009|
3139508|Manhumirim|01012009|
3139607|Mantena|01012009|
3139805|Mar de Espanha|01012009|
3139706|Maravilhas|01012009|
3139904|Maria da Fé|01012009|
3140001|Mariana|01012009|
3140100|Marilac|01012009|
3140159|Mário Campos|01012009|
3140209|Maripá de Minas|01012009|
3140308|Marliéria|01012009|
3140407|Marmelópolis|01012009|
3140506|Martinho Campos|01012009|
3140530|Martins Soares|01012009|
3140555|Mata Verde|01012009|
3140605|Materlândia|01012009|
3140704|Mateus Leme|01012009|
3171501|Mathias Lobato|01012009|
3140803|Matias Barbosa|01012009|
3140852|Matias Cardoso|01012009|
3140902|Matipó|01012009|
3141009|Mato Verde|01012009|
3141108|Matozinhos|01012009|
3141207|Matutina|01012009|
3141306|Medeiros|01012009|
3141405|Medina|01012009|
3141504|Mendes Pimentel|01012009|
3141603|Mercês|01012009|
3141702|Mesquita|01012009|
3141801|Minas Novas|01012009|
3141900|Minduri|01012009|
3142007|Mirabela|01012009|
3142106|Miradouro|01012009|
3142205|Miraí|01012009|
3142254|Miravânia|01012009|
3142304|Moeda|01012009|
3142403|Moema|01012009|
3142502|Monjolos|01012009|
3142601|Monsenhor Paulo|01012009|
3142700|Montalvânia|01012009|
3142809|Monte Alegre de Minas|01012009|
3142908|Monte Azul|01012009|
3143005|Monte Belo|01012009|
3143104|Monte Carmelo|01012009|
3143153|Monte Formoso|01012009|
3143203|Monte Santo de Minas|01012009|
3143401|Monte Sião|01012009|
3143302|Montes Claros|01012009|
3143450|Montezuma|01012009|
3143500|Morada Nova de Minas|01012009|
3143609|Morro da Garça|01012009|
3143708|Morro do Pilar|01012009|
3143807|Munhoz|01012009|
3143906|Muriaé|01012009|
3144003|Mutum|01012009|
3144102|Muzambinho|01012009|
3144201|Nacip Raydan|01012009|
3144300|Nanuque|01012009|
3144359|Naque|01012009|
3144375|Natalândia|01012009|
3144409|Natércia|01012009|
3144508|Nazareno|01012009|
3144607|Nepomuceno|01012009|
3144656|Ninheira|01012009|
3144672|Nova Belém|01012009|
3144706|Nova Era|01012009|
3144805|Nova Lima|01012009|
3144904|Nova Módica|01012009|
3145000|Nova Ponte|01012009|
3145059|Nova Porteirinha|01012009|
3145109|Nova Resende|01012009|
3145208|Nova Serrana|01012009|
3136603|Nova União|01012009|
3145307|Novo Cruzeiro|01012009|
3145356|Novo Oriente de Minas|01012009|
3145372|Novorizonte|01012009|
3145406|Olaria|01012009|
3145455|Olhos-d'Água|01012009|
3145505|Olímpio Noronha|01012009|
3145604|Oliveira|01012009|
3145703|Oliveira Fortes|01012009|
3145802|Onça de Pitangui|01012009|
3145851|Oratórios|01012009|
3145877|Orizânia|01012009|
3145901|Ouro Branco|01012009|
3146008|Ouro Fino|01012009|
3146107|Ouro Preto|01012009|
3146206|Ouro Verde de Minas|01012009|
3146255|Padre Carvalho|01012009|
3146305|Padre Paraíso|01012009|
3146552|Pai Pedro|01012009|
3146404|Paineiras|01012009|
3146503|Pains|01012009|
3146602|Paiva|01012009|
3146701|Palma|01012009|
3146750|Palmópolis|01012009|
3146909|Papagaios|01012009|
3147105|Pará de Minas|01012009|
3147006|Paracatu|01012009|
3147204|Paraguaçu|01012009|
3147303|Paraisópolis|01012009|
3147402|Paraopeba|01012009|
3147600|Passa Quatro|01012009|
3147709|Passa Tempo|01012009|
3147501|Passabém|01012009|
3147808|Passa-Vinte|01012009|
3147907|Passos|01012009|
3147956|Patis|01012009|
3148004|Patos de Minas|01012009|
3148103|Patrocínio|01012009|
3148202|Patrocínio do Muriaé|01012009|
3148301|Paula Cândido|01012009|
3148400|Paulistas|01012009|
3148509|Pavão|01012009|
3148608|Peçanha|01012009|
3148707|Pedra Azul|01012009|
3148756|Pedra Bonita|01012009|
3148806|Pedra do Anta|01012009|
3148905|Pedra do Indaiá|01012009|
3149002|Pedra Dourada|01012009|
3149101|Pedralva|01012009|
3149150|Pedras de Maria da Cruz|01012009|
3149200|Pedrinópolis|01012009|
3149309|Pedro Leopoldo|01012009|
3149408|Pedro Teixeira|01012009|
3149507|Pequeri|01012009|
3149606|Pequi|01012009|
3149705|Perdigão|01012009|
3149804|Perdizes|01012009|
3149903|Perdões|01012009|
3149952|Periquito|01012009|
3150000|Pescador|01012009|
3150109|Piau|01012009|
3150158|Piedade de Caratinga|01012009|
3150208|Piedade de Ponte Nova|01012009|
3150307|Piedade do Rio Grande|01012009|
3150406|Piedade dos Gerais|01012009|
3150505|Pimenta|01012009|
3150539|Pingo-d'Água|01012009|
3150570|Pintópolis|01012009|
3150604|Piracema|01012009|
3150703|Pirajuba|01012009|
3150802|Piranga|01012009|
3150901|Piranguçu|01012009|
3151008|Piranguinho|01012009|
3151107|Pirapetinga|01012009|
3151206|Pirapora|01012009|
3151305|Piraúba|01012009|
3151404|Pitangui|01012009|
3151503|Piumhi|01012009|
3151602|Planura|01012009|
3151701|Poço Fundo|01012009|
3151800|Poços de Caldas|01012009|
3151909|Pocrane|01012009|
3152006|Pompéu|01012009|
3152105|Ponte Nova|01012009|
3152131|Ponto Chique|01012009|
3152170|Ponto dos Volantes|01012009|
3152204|Porteirinha|01012009|
3152303|Porto Firme|01012009|
3152402|Poté|01012009|
3152501|Pouso Alegre|01012009|
3152600|Pouso Alto|01012009|
3152709|Prados|01012009|
3152808|Prata|01012009|
3152907|Pratápolis|01012009|
3153004|Pratinha|01012009|
3153103|Presidente Bernardes|01012009|
3153202|Presidente Juscelino|01012009|
3153301|Presidente Kubitschek|01012009|
3153400|Presidente Olegário|01012009|
3153608|Prudente de Morais|01012009|
3153707|Quartel Geral|01012009|
3153806|Queluzito|01012009|
3153905|Raposos|01012009|
3154002|Raul Soares|01012009|
3154101|Recreio|01012009|
3154150|Reduto|01012009|
3154200|Resende Costa|01012009|
3154309|Resplendor|01012009|
3154408|Ressaquinha|01012009|
3154457|Riachinho|01012009|
3154507|Riacho dos Machados|01012009|
3154606|Ribeirão das Neves|01012009|
3154705|Ribeirão Vermelho|01012009|
3154804|Rio Acima|01012009|
3154903|Rio Casca|01012009|
3155108|Rio do Prado|01012009|
3155009|Rio Doce|01012009|
3155207|Rio Espera|01012009|
3155306|Rio Manso|01012009|
3155405|Rio Novo|01012009|
3155504|Rio Paranaíba|01012009|
3155603|Rio Pardo de Minas|01012009|
3155702|Rio Piracicaba|01012009|
3155801|Rio Pomba|01012009|
3155900|Rio Preto|01012009|
3156007|Rio Vermelho|01012009|
3156106|Ritápolis|01012009|
3156205|Rochedo de Minas|01012009|
3156304|Rodeiro|01012009|
3156403|Romaria|01012009|
3156452|Rosário da Limeira|01012009|
3156502|Rubelita|01012009|
3156601|Rubim|01012009|
3156700|Sabará|01012009|
3156809|Sabinópolis|01012009|
3156908|Sacramento|01012009|
3157005|Salinas|01012009|
3157104|Salto da Divisa|01012009|
3157203|Santa Bárbara|01012009|
3157252|Santa Bárbara do Leste|01012009|
3157278|Santa Bárbara do Monte Verde|01012009|
3157302|Santa Bárbara do Tugúrio|01012009|
3157336|Santa Cruz de Minas|01012009|
3157377|Santa Cruz de Salinas|01012009|
3157401|Santa Cruz do Escalvado|01012009|
3157500|Santa Efigênia de Minas|01012009|
3157609|Santa Fé de Minas|01012009|
3157658|Santa Helena de Minas|01012009|
3157708|Santa Juliana|01012009|
3157807|Santa Luzia|01012009|
3157906|Santa Margarida|01012009|
3158003|Santa Maria de Itabira|01012009|
3158102|Santa Maria do Salto|01012009|
3158201|Santa Maria do Suaçuí|01012009|
3159209|Santa Rita de Caldas|01012009|
3159407|Santa Rita de Ibitipoca|01012009|
3159308|Santa Rita de Jacutinga|01012009|
3159357|Santa Rita de Minas|01012009|
3159506|Santa Rita do Itueto|01012009|
3159605|Santa Rita do Sapucaí|01012009|
3159704|Santa Rosa da Serra|01012009|
3159803|Santa Vitória|01012009|
3158300|Santana da Vargem|01012009|
3158409|Santana de Cataguases|01012009|
3158508|Santana de Pirapama|01012009|
3158607|Santana do Deserto|01012009|
3158706|Santana do Garambéu|01012009|
3158805|Santana do Jacaré|01012009|
3158904|Santana do Manhuaçu|01012009|
3158953|Santana do Paraíso|01012009|
3159001|Santana do Riacho|01012009|
3159100|Santana dos Montes|01012009|
3159902|Santo Antônio do Amparo|01012009|
3160009|Santo Antônio do Aventureiro|01012009|
3160108|Santo Antônio do Grama|01012009|
3160207|Santo Antônio do Itambé|01012009|
3160306|Santo Antônio do Jacinto|01012009|
3160405|Santo Antônio do Monte|01012009|
3160454|Santo Antônio do Retiro|01012009|
3160504|Santo Antônio do Rio Abaixo|01012009|
3160603|Santo Hipólito|01012009|
3160702|Santos Dumont|01012009|
3160801|São Bento Abade|01012009|
3160900|São Brás do Suaçuí|01012009|
3160959|São Domingos das Dores|01012009|
3161007|São Domingos do Prata|01012009|
3161056|São Félix de Minas|01012009|
3161106|São Francisco|01012009|
3161205|São Francisco de Paula|01012009|
3161304|São Francisco de Sales|01012009|
3161403|São Francisco do Glória|01012009|
3161502|São Geraldo|01012009|
3161601|São Geraldo da Piedade|01012009|
3161650|São Geraldo do Baixio|01012009|
3161700|São Gonçalo do Abaeté|01012009|
3161809|São Gonçalo do Pará|01012009|
3161908|São Gonçalo do Rio Abaixo|01012009|
3125507|São Gonçalo do Rio Preto|01012009|
3162005|São Gonçalo do Sapucaí|01012009|
3162104|São Gotardo|01012009|
3162203|São João Batista do Glória|01012009|
3162252|São João da Lagoa|01012009|
3162302|São João da Mata|01012009|
3162401|São João da Ponte|01012009|
3162450|São João das Missões|01012009|
3162500|São João del Rei|01012009|
3162559|São João do Manhuaçu|01012009|
3162575|São João do Manteninha|01012009|
3162609|São João do Oriente|01012009|
3162658|São João do Pacuí|01012009|
3162708|São João do Paraíso|01012009|
3162807|São João Evangelista|01012009|
3162906|São João Nepomuceno|01012009|
3162922|São Joaquim de Bicas|01012009|
3162948|São José da Barra|01012009|
3162955|São José da Lapa|01012009|
3163003|São José da Safira|01012009|
3163102|São José da Varginha|01012009|
3163201|São José do Alegre|01012009|
3163300|São José do Divino|01012009|
3163409|São José do Goiabal|01012009|
3163508|São José do Jacuri|01012009|
3163607|São José do Mantimento|01012009|
3163706|São Lourenço|01012009|
3163805|São Miguel do Anta|01012009|
3163904|São Pedro da União|01012009|
3164100|São Pedro do Suaçuí|01012009|
3164001|São Pedro dos Ferros|01012009|
3164209|São Romão|01012009|
3164308|São Roque de Minas|01012009|
3164407|São Sebastião da Bela Vista|01012009|
3164431|São Sebastião da Vargem Alegre|01012009|
3164472|São Sebastião do Anta|01012009|
3164506|São Sebastião do Maranhão|01012009|
3164605|São Sebastião do Oeste|01012009|
3164704|São Sebastião do Paraíso|01012009|
3164803|São Sebastião do Rio Preto|01012009|
3164902|São Sebastião do Rio Verde|01012009|
3165206|São Thomé das Letras|01012009|
3165008|São Tiago|01012009|
3165107|São Tomás de Aquino|01012009|
3165305|São Vicente de Minas|01012009|
3165404|Sapucaí-Mirim|01012009|
3165503|Sardoá|01012009|
3165537|Sarzedo|01012009|
3165560|Sem-Peixe|01012009|
3165578|Senador Amaral|01012009|
3165602|Senador Cortes|01012009|
3165701|Senador Firmino|01012009|
3165800|Senador José Bento|01012009|
3165909|Senador Modestino Gonçalves|01012009|
3166006|Senhora de Oliveira|01012009|
3166105|Senhora do Porto|01012009|
3166204|Senhora dos Remédios|01012009|
3166303|Sericita|01012009|
3166402|Seritinga|01012009|
3166501|Serra Azul de Minas|01012009|
3166600|Serra da Saudade|01012009|
3166808|Serra do Salitre|01012009|
3166709|Serra dos Aimorés|01012009|
3166907|Serrania|01012009|
3166956|Serranópolis de Minas|01012009|
3167004|Serranos|01012009|
3167103|Serro|01012009|
3167202|Sete Lagoas|01012009|
3165552|Setubinha|01012009|
3167301|Silveirânia|01012009|
3167400|Silvianópolis|01012009|
3167509|Simão Pereira|01012009|
3167608|Simonésia|01012009|
3167707|Sobrália|01012009|
3167806|Soledade de Minas|01012009|
3167905|Tabuleiro|01012009|
3168002|Taiobeiras|01012009|
3168051|Taparuba|01012009|
3168101|Tapira|01012009|
3168200|Tapiraí|01012009|
3168309|Taquaraçu de Minas|01012009|
3168408|Tarumirim|01012009|
3168507|Teixeiras|01012009|
3168606|Teófilo Otoni|01012009|
3168705|Timóteo|01012009|
3168804|Tiradentes|01012009|
3168903|Tiros|01012009|
3169000|Tocantins|01012009|
3169059|Tocos do Moji|01012009|
3169109|Toledo|01012009|
3169208|Tombos|01012009|
3169307|Três Corações|01012009|
3169356|Três Marias|01012009|
3169406|Três Pontas|01012009|
3169505|Tumiritinga|01012009|
3169604|Tupaciguara|01012009|
3169703|Turmalina|01012009|
3169802|Turvolândia|01012009|
3169901|Ubá|01012009|
3170008|Ubaí|01012009|
3170057|Ubaporanga|01012009|
3170107|Uberaba|01012009|
3170206|Uberlândia|01012009|
3170305|Umburatiba|01012009|
3170404|Unaí|01012009|
3170438|União de Minas|01012009|
3170479|Uruana de Minas|01012009|
3170503|Urucânia|01012009|
3170529|Urucuia|01012009|
3170578|Vargem Alegre|01012009|
3170602|Vargem Bonita|01012009|
3170651|Vargem Grande do Rio Pardo|01012009|
3170701|Varginha|01012009|
3170750|Varjão de Minas|01012009|
3170800|Várzea da Palma|01012009|
3170909|Varzelândia|01012009|
3171006|Vazante|01012009|
3171030|Verdelândia|01012009|
3171071|Veredinha|01012009|
3171105|Veríssimo|01012009|
3171154|Vermelho Novo|01012009|
3171204|Vespasiano|01012009|
3171303|Viçosa|01012009|
3171402|Vieiras|01012009|
3171600|Virgem da Lapa|01012009|
3171709|Virgínia|01012009|
3171808|Virginópolis|01012009|
3171907|Virgolândia|01012009|
3172004|Visconde do Rio Branco|01012009|
3172103|Volta Grande|01012009|
3172202|Wenceslau Braz|01012009|
2206720|Nazária|01012009|
9999999|Exterior|01012009|
5006275|Paraíso das Águas|03122009|
4314548|Pinto Bandeira|01012013|
4220000|Balneário Rincão|01012013|
4212650|Pescaria Brava|01012013|
